time,primal_bound,dual_bound,gap_percent,event_type,node_count
16.55,1162.0,1107.22,4.95,LPSOLVED,864
16.55,1162.0,1107.22,4.95,LPSOLVED,864
16.55,1162.0,1107.22,4.95,LPSOLVED,865
16.55,1162.0,1107.22,4.95,LPSOLVED,865
16.57,1162.0,1107.22,4.95,LPSOLVED,868
16.57,1162.0,1107.94,4.88,LPSOLVED,871
16.57,1162.0,1107.94,4.88,LPSOLVED,871
16.58,1162.0,1107.94,4.88,LPSOLVED,872
16.58,1162.0,1107.94,4.88,LPSOLVED,872
16.58,1162.0,1107.94,4.88,LPSOLVED,873
16.58,1162.0,1107.94,4.88,LPSOLVED,873
16.58,1162.0,1107.94,4.88,LPSOLVED,874
16.58,1162.0,1107.94,4.88,LPSOLVED,874
16.66,1162.0,1107.94,4.88,LPSOLVED,880
16.66,1162.0,1107.94,4.88,LPSOLVED,880
16.67,1162.0,1107.94,4.88,LPSOLVED,881
16.67,1162.0,1107.94,4.88,LPSOLVED,881
16.68,1162.0,1107.94,4.88,LPSOLVED,883
16.68,1162.0,1107.94,4.88,LPSOLVED,883
16.68,1162.0,1107.94,4.88,LPSOLVED,886
16.82,1162.0,1107.94,4.88,LPSOLVED,889
16.82,1162.0,1107.94,4.88,LPSOLVED,889
16.86,1162.0,1107.94,4.88,LPSOLVED,894
16.88,1162.0,1107.94,4.88,LPSOLVED,895
16.88,1162.0,1107.94,4.88,LPSOLVED,895
16.88,1162.0,1107.94,4.88,LPSOLVED,896
16.88,1162.0,1107.94,4.88,LPSOLVED,896
16.88,1162.0,1107.94,4.88,LPSOLVED,897
16.88,1162.0,1107.94,4.88,LPSOLVED,899
16.88,1162.0,1107.94,4.88,LPSOLVED,901
16.89,1162.0,1107.94,4.88,LPSOLVED,902
16.89,1162.0,1107.94,4.88,LPSOLVED,904
16.89,1162.0,1107.94,4.88,LPSOLVED,904
16.89,1162.0,1107.94,4.88,LPSOLVED,906
16.89,1162.0,1107.94,4.88,LPSOLVED,908
16.89,1162.0,1107.94,4.88,LPSOLVED,910
16.89,1162.0,1107.94,4.88,LPSOLVED,911
16.89,1162.0,1107.94,4.88,LPSOLVED,913
16.89,1162.0,1107.94,4.88,LPSOLVED,913
16.9,1162.0,1107.94,4.88,LPSOLVED,914
16.9,1162.0,1107.94,4.88,LPSOLVED,916
16.9,1162.0,1107.94,4.88,LPSOLVED,916
16.91,1162.0,1107.94,4.88,LPSOLVED,918
16.91,1162.0,1107.94,4.88,LPSOLVED,919
16.91,1162.0,1107.94,4.88,LPSOLVED,919
16.92,1162.0,1107.94,4.88,LPSOLVED,921
16.92,1162.0,1107.94,4.88,LPSOLVED,923
16.92,1162.0,1107.94,4.88,LPSOLVED,926
16.92,1162.0,1107.94,4.88,LPSOLVED,926
16.92,1162.0,1107.94,4.88,LPSOLVED,927
16.92,1162.0,1107.94,4.88,LPSOLVED,927
16.92,1162.0,1107.94,4.88,LPSOLVED,928
16.92,1162.0,1107.94,4.88,LPSOLVED,930
16.92,1162.0,1107.94,4.88,LPSOLVED,930
16.93,1162.0,1107.94,4.88,LPSOLVED,933
16.93,1162.0,1107.94,4.88,LPSOLVED,933
16.93,1162.0,1107.94,4.88,LPSOLVED,936
16.93,1162.0,1107.94,4.88,LPSOLVED,936
16.93,1162.0,1107.94,4.88,LPSOLVED,937
16.93,1162.0,1107.94,4.88,LPSOLVED,937
16.93,1162.0,1107.94,4.88,LPSOLVED,939
16.95,1162.0,1107.94,4.88,LPSOLVED,941
16.95,1162.0,1107.94,4.88,LPSOLVED,941
16.95,1162.0,1107.94,4.88,LPSOLVED,942
16.95,1162.0,1107.94,4.88,LPSOLVED,944
16.96,1162.0,1107.94,4.88,LPSOLVED,945
16.96,1162.0,1107.94,4.88,LPSOLVED,946
16.96,1162.0,1107.94,4.88,LPSOLVED,947
16.96,1162.0,1107.94,4.88,LPSOLVED,950
16.96,1162.0,1107.94,4.88,LPSOLVED,950
16.98,1162.0,1107.94,4.88,LPSOLVED,955
16.98,1162.0,1107.94,4.88,LPSOLVED,955
16.98,1162.0,1107.94,4.88,LPSOLVED,956
16.98,1162.0,1107.94,4.88,LPSOLVED,959
16.98,1162.0,1107.94,4.88,LPSOLVED,959
16.98,1162.0,1107.94,4.88,LPSOLVED,960
16.98,1162.0,1107.94,4.88,LPSOLVED,960
16.99,1162.0,1107.94,4.88,LPSOLVED,963
16.99,1162.0,1107.94,4.88,LPSOLVED,964
16.99,1162.0,1107.94,4.88,LPSOLVED,964
16.99,1162.0,1107.94,4.88,LPSOLVED,965
16.99,1162.0,1107.94,4.88,LPSOLVED,965
16.99,1162.0,1107.94,4.88,LPSOLVED,966
17.0,1162.0,1107.94,4.88,LPSOLVED,968
17.0,1162.0,1107.94,4.88,LPSOLVED,968
17.0,1162.0,1107.94,4.88,LPSOLVED,970
17.0,1162.0,1107.94,4.88,LPSOLVED,972
17.0,1162.0,1107.94,4.88,LPSOLVED,974
17.0,1162.0,1107.94,4.88,LPSOLVED,976
17.0,1162.0,1107.94,4.88,LPSOLVED,976
17.01,1162.0,1107.94,4.88,LPSOLVED,977
17.01,1162.0,1107.94,4.88,LPSOLVED,977
17.01,1162.0,1107.94,4.88,LPSOLVED,979
17.01,1162.0,1107.94,4.88,LPSOLVED,980
17.01,1162.0,1107.94,4.88,LPSOLVED,980
17.01,1162.0,1107.94,4.88,LPSOLVED,981
17.01,1162.0,1107.94,4.88,LPSOLVED,981
17.01,1162.0,1107.94,4.88,LPSOLVED,982
17.01,1162.0,1107.94,4.88,BESTSOLFOUND,982
17.02,1160.0,1107.94,4.7,LPSOLVED,983
17.02,1160.0,1107.94,4.7,LPSOLVED,983
17.02,1160.0,1107.94,4.7,LPSOLVED,985
17.02,1160.0,1107.94,4.7,LPSOLVED,985
17.15,1160.0,1107.94,4.7,LPSOLVED,989
17.15,1160.0,1107.94,4.7,LPSOLVED,989
17.16,1160.0,1107.94,4.7,LPSOLVED,992
17.17,1160.0,1107.94,4.7,LPSOLVED,992
17.26,1160.0,1107.94,4.7,LPSOLVED,994
17.27,1160.0,1107.94,4.7,LPSOLVED,995
17.27,1160.0,1107.94,4.7,LPSOLVED,995
17.27,1160.0,1107.94,4.7,LPSOLVED,997
17.27,1160.0,1107.94,4.7,LPSOLVED,997
17.28,1160.0,1107.94,4.7,LPSOLVED,998
17.28,1160.0,1107.94,4.7,LPSOLVED,1000
17.28,1160.0,1107.94,4.7,LPSOLVED,1001
17.28,1160.0,1107.94,4.7,LPSOLVED,1003
17.28,1160.0,1107.94,4.7,LPSOLVED,1005
17.28,1160.0,1107.94,4.7,LPSOLVED,1005
17.28,1160.0,1107.94,4.7,LPSOLVED,1007
17.28,1160.0,1107.94,4.7,LPSOLVED,1007
17.29,1160.0,1107.94,4.7,LPSOLVED,1010
17.29,1160.0,1107.94,4.7,LPSOLVED,1010
17.29,1160.0,1107.94,4.7,LPSOLVED,1011
17.29,1160.0,1107.94,4.7,LPSOLVED,1011
17.29,1160.0,1107.94,4.7,LPSOLVED,1012
17.29,1160.0,1107.94,4.7,LPSOLVED,1015
17.29,1160.0,1107.94,4.7,LPSOLVED,1015
17.29,1160.0,1107.94,4.7,LPSOLVED,1016
17.32,1160.0,1107.94,4.7,LPSOLVED,1018
17.32,1160.0,1107.94,4.7,LPSOLVED,1018
17.32,1160.0,1107.94,4.7,LPSOLVED,1020
17.33,1160.0,1107.94,4.7,LPSOLVED,1022
17.33,1160.0,1107.94,4.7,LPSOLVED,1024
17.33,1160.0,1107.94,4.7,LPSOLVED,1025
17.33,1160.0,1107.94,4.7,LPSOLVED,1025
17.35,1160.0,1108.46,4.65,LPSOLVED,1031
17.35,1160.0,1108.46,4.65,LPSOLVED,1031
17.36,1160.0,1108.46,4.65,LPSOLVED,1033
17.36,1160.0,1108.46,4.65,LPSOLVED,1034
17.36,1160.0,1108.46,4.65,LPSOLVED,1034
17.36,1160.0,1108.46,4.65,LPSOLVED,1035
17.36,1160.0,1108.46,4.65,LPSOLVED,1035
17.37,1160.0,1108.46,4.65,LPSOLVED,1036
17.38,1160.0,1108.46,4.65,LPSOLVED,1036
17.39,1160.0,1108.46,4.65,LPSOLVED,1038
17.39,1160.0,1108.46,4.65,LPSOLVED,1039
17.4,1160.0,1108.46,4.65,LPSOLVED,1039
17.4,1160.0,1108.46,4.65,LPSOLVED,1041
17.4,1160.0,1108.46,4.65,LPSOLVED,1041
17.41,1160.0,1108.46,4.65,LPSOLVED,1044
17.41,1160.0,1108.46,4.65,LPSOLVED,1044
17.41,1160.0,1108.46,4.65,LPSOLVED,1045
17.41,1160.0,1108.46,4.65,LPSOLVED,1045
17.41,1160.0,1108.46,4.65,LPSOLVED,1047
17.41,1160.0,1108.46,4.65,LPSOLVED,1047
17.43,1160.0,1108.46,4.65,LPSOLVED,1049
17.43,1160.0,1108.46,4.65,LPSOLVED,1049
17.43,1160.0,1108.46,4.65,LPSOLVED,1050
17.43,1160.0,1108.46,4.65,LPSOLVED,1050
17.43,1160.0,1108.46,4.65,LPSOLVED,1051
17.43,1160.0,1108.46,4.65,LPSOLVED,1053
17.44,1160.0,1108.46,4.65,LPSOLVED,1053
17.44,1160.0,1108.46,4.65,LPSOLVED,1055
17.44,1160.0,1108.46,4.65,LPSOLVED,1057
17.44,1160.0,1108.46,4.65,LPSOLVED,1058
17.44,1160.0,1108.46,4.65,LPSOLVED,1059
17.44,1160.0,1108.46,4.65,LPSOLVED,1059
17.44,1160.0,1108.46,4.65,LPSOLVED,1061
17.44,1160.0,1108.46,4.65,LPSOLVED,1061
17.44,1160.0,1108.46,4.65,LPSOLVED,1062
17.44,1160.0,1108.46,4.65,LPSOLVED,1063
17.44,1160.0,1108.46,4.65,LPSOLVED,1063
17.44,1160.0,1108.46,4.65,LPSOLVED,1064
17.44,1160.0,1108.46,4.65,LPSOLVED,1066
17.45,1160.0,1108.46,4.65,LPSOLVED,1069
17.45,1160.0,1108.46,4.65,LPSOLVED,1069
17.45,1160.0,1108.46,4.65,LPSOLVED,1071
17.45,1160.0,1108.46,4.65,LPSOLVED,1073
17.46,1160.0,1108.46,4.65,LPSOLVED,1076
17.46,1160.0,1108.46,4.65,LPSOLVED,1076
17.46,1160.0,1108.46,4.65,LPSOLVED,1077
17.46,1160.0,1108.46,4.65,LPSOLVED,1077
17.46,1160.0,1108.46,4.65,LPSOLVED,1080
17.47,1160.0,1108.46,4.65,LPSOLVED,1082
17.47,1160.0,1108.46,4.65,LPSOLVED,1084
17.47,1160.0,1108.46,4.65,LPSOLVED,1084
17.47,1160.0,1108.46,4.65,LPSOLVED,1086
17.47,1160.0,1108.46,4.65,LPSOLVED,1088
17.47,1160.0,1108.46,4.65,LPSOLVED,1090
17.48,1160.0,1108.46,4.65,LPSOLVED,1092
17.48,1160.0,1108.46,4.65,LPSOLVED,1094
17.48,1160.0,1108.46,4.65,LPSOLVED,1097
17.48,1160.0,1108.46,4.65,LPSOLVED,1097
17.48,1160.0,1108.46,4.65,LPSOLVED,1097
17.49,1160.0,1108.46,4.65,LPSOLVED,1099
17.49,1160.0,1108.46,4.65,LPSOLVED,1099
17.5,1160.0,1108.46,4.65,LPSOLVED,1100
17.5,1160.0,1108.46,4.65,LPSOLVED,1100
17.5,1160.0,1108.46,4.65,LPSOLVED,1101
17.5,1160.0,1108.46,4.65,LPSOLVED,1101
17.5,1160.0,1108.46,4.65,LPSOLVED,1103
17.5,1160.0,1108.46,4.65,LPSOLVED,1104
17.5,1160.0,1108.46,4.65,LPSOLVED,1104
17.5,1160.0,1108.46,4.65,LPSOLVED,1104
17.51,1160.0,1108.46,4.65,LPSOLVED,1106
17.51,1160.0,1108.46,4.65,LPSOLVED,1106
17.51,1160.0,1108.46,4.65,LPSOLVED,1106
17.51,1160.0,1108.46,4.65,LPSOLVED,1106
17.51,1160.0,1108.46,4.65,LPSOLVED,1108
17.51,1160.0,1108.46,4.65,LPSOLVED,1110
17.51,1160.0,1108.46,4.65,LPSOLVED,1110
17.52,1160.0,1108.46,4.65,LPSOLVED,1112
17.53,1160.0,1108.46,4.65,LPSOLVED,1113
17.53,1160.0,1108.46,4.65,LPSOLVED,1113
17.53,1160.0,1108.46,4.65,LPSOLVED,1113
17.54,1160.0,1108.46,4.65,LPSOLVED,1116
17.54,1160.0,1108.46,4.65,LPSOLVED,1116
17.54,1160.0,1108.46,4.65,LPSOLVED,1117
17.54,1160.0,1108.46,4.65,LPSOLVED,1117
17.55,1160.0,1108.46,4.65,LPSOLVED,1119
17.55,1160.0,1108.46,4.65,LPSOLVED,1119
17.55,1160.0,1108.46,4.65,LPSOLVED,1120
17.55,1160.0,1108.46,4.65,LPSOLVED,1120
17.55,1160.0,1108.46,4.65,LPSOLVED,1121
17.55,1160.0,1108.46,4.65,LPSOLVED,1121
17.55,1160.0,1108.46,4.65,LPSOLVED,1122
17.55,1160.0,1108.46,4.65,LPSOLVED,1123
17.55,1160.0,1108.46,4.65,LPSOLVED,1123
17.55,1160.0,1108.46,4.65,LPSOLVED,1124
17.55,1160.0,1108.46,4.65,LPSOLVED,1124
17.56,1160.0,1108.46,4.65,LPSOLVED,1124
17.57,1160.0,1108.46,4.65,LPSOLVED,1125
17.57,1160.0,1108.46,4.65,LPSOLVED,1125
17.57,1160.0,1108.46,4.65,LPSOLVED,1128
17.57,1160.0,1108.46,4.65,LPSOLVED,1128
17.58,1160.0,1110.43,4.46,LPSOLVED,1131
17.58,1160.0,1110.43,4.46,LPSOLVED,1131
17.58,1160.0,1110.43,4.46,LPSOLVED,1132
17.58,1160.0,1110.43,4.46,LPSOLVED,1132
17.58,1160.0,1110.43,4.46,LPSOLVED,1133
17.58,1160.0,1110.43,4.46,LPSOLVED,1133
17.59,1160.0,1110.43,4.46,LPSOLVED,1136
17.59,1160.0,1110.43,4.46,LPSOLVED,1136
17.59,1160.0,1110.43,4.46,LPSOLVED,1137
17.59,1160.0,1110.43,4.46,LPSOLVED,1137
17.59,1160.0,1110.43,4.46,LPSOLVED,1137
17.6,1160.0,1110.43,4.46,LPSOLVED,1139
17.6,1160.0,1110.43,4.46,LPSOLVED,1139
17.6,1160.0,1110.43,4.46,LPSOLVED,1141
17.6,1160.0,1110.43,4.46,LPSOLVED,1142
17.6,1160.0,1110.43,4.46,LPSOLVED,1142
17.6,1160.0,1110.43,4.46,LPSOLVED,1142
17.61,1160.0,1110.43,4.46,LPSOLVED,1143
17.61,1160.0,1110.43,4.46,LPSOLVED,1143
17.61,1160.0,1110.43,4.46,LPSOLVED,1144
17.62,1160.0,1110.43,4.46,LPSOLVED,1149
17.62,1160.0,1110.43,4.46,LPSOLVED,1149
17.62,1160.0,1110.43,4.46,LPSOLVED,1151
17.62,1160.0,1110.43,4.46,LPSOLVED,1151
17.63,1160.0,1110.43,4.46,LPSOLVED,1154
17.63,1160.0,1110.43,4.46,LPSOLVED,1154
17.67,1160.0,1110.43,4.46,LPSOLVED,1156
17.68,1160.0,1110.43,4.46,LPSOLVED,1157
17.68,1160.0,1110.43,4.46,LPSOLVED,1157
17.68,1160.0,1110.43,4.46,LPSOLVED,1157
17.69,1160.0,1110.43,4.46,LPSOLVED,1158
17.69,1160.0,1110.43,4.46,LPSOLVED,1158
17.69,1160.0,1110.43,4.46,LPSOLVED,1158
17.69,1160.0,1110.43,4.46,LPSOLVED,1158
17.69,1160.0,1110.43,4.46,LPSOLVED,1160
17.69,1160.0,1110.43,4.46,LPSOLVED,1161
17.7,1160.0,1110.43,4.46,LPSOLVED,1163
17.7,1160.0,1110.43,4.46,LPSOLVED,1163
17.7,1160.0,1110.43,4.46,LPSOLVED,1164
17.7,1160.0,1110.43,4.46,LPSOLVED,1165
17.7,1160.0,1110.43,4.46,LPSOLVED,1166
17.7,1160.0,1110.43,4.46,LPSOLVED,1166
17.7,1160.0,1110.43,4.46,LPSOLVED,1168
17.7,1160.0,1110.43,4.46,LPSOLVED,1168
17.7,1160.0,1110.43,4.46,LPSOLVED,1170
17.7,1160.0,1110.43,4.46,LPSOLVED,1170
17.71,1160.0,1110.43,4.46,LPSOLVED,1173
17.71,1160.0,1110.43,4.46,LPSOLVED,1173
17.8,1160.0,1110.43,4.46,LPSOLVED,1175
17.8,1160.0,1110.43,4.46,LPSOLVED,1175
17.81,1160.0,1110.43,4.46,LPSOLVED,1177
17.81,1160.0,1110.43,4.46,LPSOLVED,1177
17.82,1160.0,1110.43,4.46,LPSOLVED,1180
17.82,1160.0,1110.43,4.46,LPSOLVED,1180
17.84,1160.0,1110.43,4.46,LPSOLVED,1184
17.84,1160.0,1110.43,4.46,LPSOLVED,1184
17.87,1160.0,1110.43,4.46,LPSOLVED,1186
17.89,1160.0,1110.43,4.46,LPSOLVED,1188
17.89,1160.0,1110.43,4.46,LPSOLVED,1188
17.93,1160.0,1110.43,4.46,LPSOLVED,1190
17.94,1160.0,1110.5,4.46,LPSOLVED,1191
17.94,1160.0,1110.5,4.46,LPSOLVED,1191
17.95,1160.0,1110.5,4.46,LPSOLVED,1192
17.95,1160.0,1110.5,4.46,LPSOLVED,1192
17.95,1160.0,1110.5,4.46,LPSOLVED,1193
17.95,1160.0,1110.5,4.46,LPSOLVED,1193
17.96,1160.0,1110.5,4.46,LPSOLVED,1195
17.96,1160.0,1110.5,4.46,LPSOLVED,1195
17.96,1160.0,1110.5,4.46,LPSOLVED,1195
17.96,1160.0,1110.5,4.46,LPSOLVED,1197
17.96,1160.0,1110.5,4.46,LPSOLVED,1199
17.96,1160.0,1110.5,4.46,LPSOLVED,1199
17.97,1160.0,1110.5,4.46,LPSOLVED,1199
17.97,1160.0,1110.5,4.46,LPSOLVED,1200
17.98,1160.0,1110.5,4.46,LPSOLVED,1204
17.98,1160.0,1110.5,4.46,LPSOLVED,1204
17.98,1160.0,1110.5,4.46,LPSOLVED,1204
17.98,1160.0,1110.5,4.46,LPSOLVED,1204
17.98,1160.0,1110.5,4.46,LPSOLVED,1206
17.99,1160.0,1110.5,4.46,LPSOLVED,1206
17.99,1160.0,1110.5,4.46,LPSOLVED,1208
17.99,1160.0,1110.5,4.46,LPSOLVED,1208
17.99,1160.0,1110.5,4.46,LPSOLVED,1209
18.0,1160.0,1110.5,4.46,LPSOLVED,1210
18.0,1160.0,1110.5,4.46,LPSOLVED,1210
18.07,1160.0,1110.5,4.46,LPSOLVED,1211
18.07,1160.0,1110.5,4.46,LPSOLVED,1211
18.07,1160.0,1110.5,4.46,LPSOLVED,1213
18.08,1160.0,1110.5,4.46,LPSOLVED,1215
18.08,1160.0,1110.5,4.46,LPSOLVED,1215
18.09,1160.0,1110.5,4.46,LPSOLVED,1217
18.1,1160.0,1110.5,4.46,LPSOLVED,1218
18.1,1160.0,1110.5,4.46,LPSOLVED,1218
18.11,1160.0,1110.5,4.46,LPSOLVED,1218
18.11,1160.0,1110.5,4.46,LPSOLVED,1218
18.11,1160.0,1110.5,4.46,LPSOLVED,1218
18.11,1160.0,1110.5,4.46,LPSOLVED,1220
18.11,1160.0,1110.5,4.46,LPSOLVED,1220
18.11,1160.0,1110.5,4.46,LPSOLVED,1220
18.27,1160.0,1110.5,4.46,LPSOLVED,1223
18.27,1160.0,1110.5,4.46,LPSOLVED,1223
18.28,1160.0,1110.5,4.46,LPSOLVED,1225
18.28,1160.0,1110.5,4.46,LPSOLVED,1225
18.28,1160.0,1110.5,4.46,LPSOLVED,1225
18.29,1160.0,1110.5,4.46,LPSOLVED,1227
18.3,1160.0,1110.5,4.46,LPSOLVED,1229
18.3,1160.0,1110.5,4.46,LPSOLVED,1229
18.3,1160.0,1110.5,4.46,LPSOLVED,1231
18.3,1160.0,1110.5,4.46,LPSOLVED,1231
18.31,1160.0,1110.5,4.46,LPSOLVED,1231
18.32,1160.0,1110.5,4.46,LPSOLVED,1233
18.46,1160.0,1110.5,4.46,LPSOLVED,1234
18.46,1160.0,1110.5,4.46,LPSOLVED,1234
18.46,1160.0,1110.5,4.46,LPSOLVED,1235
18.46,1160.0,1110.5,4.46,LPSOLVED,1235
18.47,1160.0,1110.5,4.46,LPSOLVED,1237
18.47,1160.0,1110.5,4.46,LPSOLVED,1237
18.47,1160.0,1110.5,4.46,LPSOLVED,1237
18.48,1160.0,1110.5,4.46,LPSOLVED,1239
18.48,1160.0,1110.5,4.46,LPSOLVED,1239
18.49,1160.0,1110.5,4.46,LPSOLVED,1242
18.49,1160.0,1110.5,4.46,LPSOLVED,1242
18.5,1160.0,1110.5,4.46,LPSOLVED,1242
18.5,1160.0,1110.5,4.46,LPSOLVED,1242
18.51,1160.0,1110.5,4.46,LPSOLVED,1246
18.51,1160.0,1110.5,4.46,LPSOLVED,1246
18.6,1160.0,1110.5,4.46,LPSOLVED,1248
18.6,1160.0,1110.5,4.46,LPSOLVED,1248
18.61,1160.0,1110.5,4.46,LPSOLVED,1250
18.61,1160.0,1110.5,4.46,LPSOLVED,1250
18.62,1160.0,1110.5,4.46,LPSOLVED,1252
18.62,1160.0,1110.5,4.46,LPSOLVED,1252
18.78,1160.0,1110.5,4.46,LPSOLVED,1253
18.78,1160.0,1110.5,4.46,LPSOLVED,1253
18.79,1160.0,1110.5,4.46,LPSOLVED,1254
18.79,1160.0,1110.5,4.46,LPSOLVED,1256
18.79,1160.0,1110.5,4.46,LPSOLVED,1258
18.79,1160.0,1110.5,4.46,LPSOLVED,1258
18.9,1160.0,1111.16,4.4,LPSOLVED,1261
18.91,1160.0,1111.16,4.4,LPSOLVED,1261
18.91,1160.0,1111.16,4.4,LPSOLVED,1263
18.91,1160.0,1111.16,4.4,LPSOLVED,1263
18.91,1160.0,1111.16,4.4,LPSOLVED,1264
18.91,1160.0,1111.16,4.4,LPSOLVED,1264
18.94,1160.0,1111.16,4.4,LPSOLVED,1267
18.94,1160.0,1111.16,4.4,LPSOLVED,1267
18.95,1160.0,1111.16,4.4,LPSOLVED,1267
18.95,1160.0,1111.16,4.4,LPSOLVED,1267
18.95,1160.0,1111.16,4.4,LPSOLVED,1269
18.95,1160.0,1111.16,4.4,LPSOLVED,1269
18.96,1160.0,1111.16,4.4,LPSOLVED,1272
18.96,1160.0,1111.16,4.4,LPSOLVED,1272
18.96,1160.0,1111.16,4.4,LPSOLVED,1274
18.96,1160.0,1111.16,4.4,LPSOLVED,1274
18.96,1160.0,1111.16,4.4,LPSOLVED,1275
18.97,1160.0,1111.16,4.4,LPSOLVED,1279
18.98,1160.0,1111.16,4.4,LPSOLVED,1279
18.98,1160.0,1111.16,4.4,LPSOLVED,1281
18.98,1160.0,1111.16,4.4,LPSOLVED,1281
18.99,1160.0,1111.16,4.4,LPSOLVED,1284
18.99,1160.0,1111.16,4.4,LPSOLVED,1284
19.0,1160.0,1111.16,4.4,LPSOLVED,1287
19.0,1160.0,1111.16,4.4,LPSOLVED,1287
19.0,1160.0,1111.16,4.4,LPSOLVED,1288
19.0,1160.0,1111.16,4.4,LPSOLVED,1288
19.0,1160.0,1111.16,4.4,LPSOLVED,1289
19.0,1160.0,1111.16,4.4,LPSOLVED,1289
19.0,1160.0,1111.16,4.4,LPSOLVED,1291
19.01,1160.0,1111.16,4.4,LPSOLVED,1291
19.01,1160.0,1111.16,4.4,LPSOLVED,1291
19.01,1160.0,1111.16,4.4,LPSOLVED,1292
19.01,1160.0,1111.16,4.4,LPSOLVED,1295
19.01,1160.0,1111.16,4.4,LPSOLVED,1295
19.02,1160.0,1111.16,4.4,LPSOLVED,1298
19.02,1160.0,1111.16,4.4,LPSOLVED,1298
19.02,1160.0,1111.16,4.4,LPSOLVED,1299
19.02,1160.0,1111.16,4.4,LPSOLVED,1300
19.02,1160.0,1111.16,4.4,LPSOLVED,1302
19.02,1160.0,1111.16,4.4,LPSOLVED,1302
19.02,1160.0,1111.16,4.4,LPSOLVED,1304
19.02,1160.0,1111.16,4.4,LPSOLVED,1304
19.03,1160.0,1111.16,4.4,LPSOLVED,1306
19.03,1160.0,1111.16,4.4,LPSOLVED,1306
19.03,1160.0,1111.16,4.4,LPSOLVED,1308
19.03,1160.0,1112.93,4.23,LPSOLVED,1311
19.03,1160.0,1112.93,4.23,LPSOLVED,1311
19.04,1160.0,1112.93,4.23,LPSOLVED,1312
19.04,1160.0,1112.93,4.23,LPSOLVED,1312
19.04,1160.0,1112.93,4.23,LPSOLVED,1313
19.04,1160.0,1112.93,4.23,LPSOLVED,1313
19.17,1160.0,1113.01,4.22,LPSOLVED,1321
19.17,1160.0,1113.01,4.22,LPSOLVED,1321
19.17,1160.0,1113.01,4.22,LPSOLVED,1323
19.18,1160.0,1113.01,4.22,LPSOLVED,1323
19.18,1160.0,1113.01,4.22,LPSOLVED,1323
19.18,1160.0,1113.01,4.22,LPSOLVED,1323
19.18,1160.0,1113.01,4.22,LPSOLVED,1325
19.18,1160.0,1113.01,4.22,LPSOLVED,1325
19.22,1160.0,1113.01,4.22,LPSOLVED,1327
19.27,1160.0,1114.05,4.12,LPSOLVED,1331
19.27,1160.0,1114.05,4.12,LPSOLVED,1331
19.28,1160.0,1114.05,4.12,LPSOLVED,1332
19.28,1160.0,1114.05,4.12,LPSOLVED,1332
19.28,1160.0,1114.05,4.12,LPSOLVED,1333
19.28,1160.0,1114.05,4.12,LPSOLVED,1333
19.3,1160.0,1114.05,4.12,LPSOLVED,1336
19.3,1160.0,1114.05,4.12,LPSOLVED,1336
19.31,1160.0,1114.05,4.12,LPSOLVED,1336
19.31,1160.0,1114.05,4.12,LPSOLVED,1336
19.31,1160.0,1114.05,4.12,LPSOLVED,1336
19.31,1160.0,1114.05,4.12,LPSOLVED,1338
19.31,1160.0,1114.05,4.12,LPSOLVED,1338
19.31,1160.0,1114.05,4.12,LPSOLVED,1338
19.33,1160.0,1115.13,4.02,LPSOLVED,1341
19.33,1160.0,1115.13,4.02,LPSOLVED,1341
19.33,1160.0,1115.13,4.02,LPSOLVED,1342
19.33,1160.0,1115.13,4.02,LPSOLVED,1342
19.39,1160.0,1115.13,4.02,LPSOLVED,1344
19.39,1160.0,1115.13,4.02,LPSOLVED,1344
19.39,1160.0,1115.13,4.02,LPSOLVED,1345
19.39,1160.0,1115.13,4.02,LPSOLVED,1345
19.39,1160.0,1115.13,4.02,LPSOLVED,1346
19.39,1160.0,1115.13,4.02,LPSOLVED,1346
19.39,1160.0,1115.13,4.02,LPSOLVED,1346
19.4,1160.0,1115.13,4.02,LPSOLVED,1348
19.4,1160.0,1115.13,4.02,LPSOLVED,1348
19.53,1160.0,1115.13,4.02,LPSOLVED,1349
19.53,1160.0,1115.13,4.02,LPSOLVED,1349
19.53,1160.0,1115.13,4.02,LPSOLVED,1351
19.53,1160.0,1115.13,4.02,LPSOLVED,1351
19.53,1160.0,1115.13,4.02,LPSOLVED,1353
19.54,1160.0,1115.13,4.02,LPSOLVED,1355
19.54,1160.0,1115.13,4.02,LPSOLVED,1356
19.54,1160.0,1115.13,4.02,LPSOLVED,1356
19.54,1160.0,1115.13,4.02,LPSOLVED,1357
19.54,1160.0,1115.13,4.02,LPSOLVED,1357
19.54,1160.0,1115.13,4.02,LPSOLVED,1358
19.55,1160.0,1115.13,4.02,LPSOLVED,1360
19.55,1160.0,1115.13,4.02,LPSOLVED,1360
19.55,1160.0,1115.13,4.02,LPSOLVED,1360
19.55,1160.0,1115.13,4.02,LPSOLVED,1361
19.55,1160.0,1115.13,4.02,LPSOLVED,1361
19.55,1160.0,1115.13,4.02,LPSOLVED,1362
19.55,1160.0,1115.13,4.02,LPSOLVED,1366
19.55,1160.0,1115.13,4.02,LPSOLVED,1366
19.55,1160.0,1115.13,4.02,LPSOLVED,1367
19.55,1160.0,1115.13,4.02,LPSOLVED,1368
19.56,1160.0,1115.13,4.02,LPSOLVED,1369
19.56,1160.0,1115.13,4.02,LPSOLVED,1369
19.56,1160.0,1115.13,4.02,LPSOLVED,1370
